"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"2582",11.1,46,0,1,0,0,0,0,0,0,0,0.46875,0.0842105263157895
"2587",12.6,59.5,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.15
"2590",9.3,55.2,0,1,0,0,0,0,0,0,0,0.645833333333333,0.5
"2591",25.2,68.1,0,0,0,1,0,0,0,0,0,0.645833333333333,0.0657894736842105
"2593",14.3,74.8,0,0,0,1,0,0,0,0,0,0.65625,0.15
"2598",12.2,43.2,0,0,0,1,0,0,0,0,1,0.34375,0.115789473684211
"2599",6.40000000000001,43.4,0,1,0,0,0,0,0,1,0,0.625,0.65
"2612",26.8,70.9,0,0,0,1,0,0,0,0,0,0.291666666666667,0.334210526315789
"2613",16,47.7,1,0,1,0,0,0,0,0,0,0.885416666666667,0.7
"2614",21.2,63.3,0,0,1,0,0,1,0,0,0,0.302083333333333,0.831578947368421
"2622",10.7,47.2,0,1,0,0,0,0,0,0,0,0.260416666666667,0.328947368421053
"2625",16.4,45.6,1,0,0,1,0,0,0,0,0,0.59375,0.0842105263157895
"2628",12.2,69.9,0,0,1,0,0,0,0,0,0,0.697916666666667,0.265789473684211
"2629",24.1,38,0,0,0,1,0,1,0,0,0,0.541666666666667,0.184210526315789
"2632",14.5,54.8,1,0,0,1,0,0,0,0,0,0.916666666666667,0.1
"2640",13.6,45.5,1,0,0,1,0,0,0,0,0,0.270833333333333,0.0657894736842105
"2642",6,60.4,0,0,0,1,0,0,0,0,0,0.760416666666667,0.484210526315789
"2650",12.5,60.9,1,0,0,1,0,0,0,0,0,0.28125,0.0342105263157895
"2659",24,52.8,0,0,0,1,0,0,0,0,0,0.90625,0.0157894736842105
"2669",7.7,46.2,0,1,0,0,0,0,0,0,0,0.510416666666667,0.931578947368421
"2671",21,32.8,0,0,0,1,0,0,0,0,0,0.458333333333333,0.25
"2674",14.7,30.1,0,0,0,1,0,0,0,1,0,0.875,0.1
"2680",10.4,44.5,1,0,1,0,0,0,0,0,0,0.395833333333333,0.384210526315789
"2684",21.4,65.8,0,0,0,1,0,0,0,0,0,0.729166666666667,0.15
"2691",4.59999999999999,55.6,0,1,0,0,0,0,0,1,0,0.583333333333333,0.334210526315789
"2692",21,23.7,0,0,0,1,0,0,0,0,0,0.65625,0.25
"2695",7.5,53,1,0,1,0,0,0,0,0,0,0.333333333333333,0.0657894736842105
"2696",9.59999999999999,52.3,0,1,0,0,0,0,0,0,0,0.885416666666667,0.25
"2706",14.1,54.7,0,0,0,1,0,0,0,0,0,0.666666666666667,0.05
"2710",25.2,69.9,1,0,0,1,0,0,0,0,0,0.0520833333333334,0.815789473684211
"2715",3.8,47.2,1,1,0,0,0,0,0,1,0,0.125,0.434210526315789
"2721",19.6,76,0,0,0,1,0,0,0,0,0,0.5,0.115789473684211
"2724",3.40000000000001,62,1,1,0,0,0,0,0,1,0,0.333333333333333,0.681578947368421
"2734",27.2,47.9,0,0,0,1,0,0,0,0,0,0.4375,0.1
"2737",15,38.4,0,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"2738",8.40000000000001,56.9,0,1,0,0,0,0,0,0,0,0.375,0.402631578947368
"2740",10.8,51.1,1,0,0,0,0,0,0,0,0,0.0729166666666663,0.215789473684211
"2743",10,38.7,0,0,1,0,0,0,0,0,0,0.229166666666666,0.45
"2744",17,70.1,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0657894736842105
"2746",8,46.4,0,0,1,0,0,0,1,0,0,0.614583333333334,0.184210526315789
"2753",9.40000000000001,43.7,0,0,0,1,0,0,0,0,0,0.395833333333333,0.5
"2754",11.9,65.2,1,0,1,0,0,0,0,0,0,0.5625,0.0157894736842105
"2762",10.7,41.5,0,1,0,0,0,0,0,0,0,0.28125,0.365789473684211
"2764",20,26.9,0,0,1,0,0,0,0,0,0,0.302083333333333,0.515789473684211
"2767",26.9,68.8,0,0,0,1,0,0,0,0,0,0.270833333333333,0.315789473684211
"2768",7.5,35.5,1,0,0,1,0,0,0,0,0,0.0520833333333334,0.384210526315789
"2769",15.4,66.4,0,0,0,1,0,0,0,0,0,0.614583333333334,0.0657894736842105
"2770",7,38,1,0,0,1,0,0,0,0,0,0.427083333333333,0.0157894736842105
"2785",10.3,56.1,0,1,0,0,0,0,0,0,0,0.635416666666666,0.25
"2786",6.3,63.9,1,0,1,0,0,0,0,0,1,0.916666666666667,0.315789473684211
"2788",16.2,33.9,0,0,1,0,0,0,0,0,0,0.510416666666667,0.0657894736842105
"2789",11.1,41.9,0,0,0,1,0,0,0,0,0,0.541666666666667,0.215789473684211
"2800",24.1,70.3,1,0,0,1,0,0,0,0,0,0.229166666666666,0.881578947368421
"2804",3.3,43.6,1,0,0,1,0,0,0,0,0,0.416666666666667,0.284210526315789
"2805",19,43.4,0,0,0,1,0,0,0,0,0,0.677083333333334,0.0657894736842105
"2806",20.1,64.4,1,0,0,1,0,0,0,0,0,0.864583333333334,0.0842105263157895
"2807",23,67.5,0,0,0,1,0,0,0,0,0,0.177083333333333,0.184210526315789
"2814",18.6,76,1,0,0,1,0,0,0,1,0,0.885416666666667,0.5
"2828",8.40000000000001,34.6,1,0,0,1,0,0,0,0,0,0.916666666666667,0.365789473684211
"2830",22.7,48.7,0,0,0,1,0,0,0,0,0,0.822916666666667,0.15
"2832",5.7,65.5,0,0,0,1,0,0,0,0,0,0.229166666666666,0.565789473684211
"2835",13.1,44.5,1,0,1,0,0,0,0,0,0,0.135416666666666,0.05
"2836",18.4,46.2,0,0,0,1,0,0,0,0,0,0.291666666666667,0.1
"2844",8.09999999999999,36,0,0,0,1,0,0,0,1,0,0.34375,0.134210526315789
"2847",27.2,69.1,0,0,0,1,0,0,0,0,0,0.114583333333333,0.0342105263157895
"2855",19.7,49.7,0,0,0,1,0,0,0,0,0,0.333333333333333,0.465789473684211
"2858",17.2,28.1,1,0,0,1,0,0,0,0,0,0.697916666666667,0.115789473684211
"2859",9.09999999999999,64,1,0,1,0,0,0,0,0,0,0.322916666666666,0.0657894736842105
"2861",10.2,44,0,1,0,0,0,0,0,0,0,0.90625,0.115789473684211
"2868",22.6,50.4,0,0,0,1,0,0,0,0,0,0.5,0.1
"2876",10.6,70.7,0,0,1,0,0,0,0,0,0,0.104166666666667,0.0157894736842105
"2878",9.40000000000001,37.4,0,1,0,0,0,0,0,1,0,0.0312499999999997,0.234210526315789
"2880",11.6,33.6,0,0,1,0,0,0,0,0,0,0.729166666666667,0.0342105263157895
"2881",4.8,46.9,0,0,0,1,0,0,0,0,0,0.34375,0.0342105263157895
"2885",11.5,50,1,0,0,1,1,0,0,0,0,0.937500000000001,0.384210526315789
"2890",13.4,53.8,0,0,0,1,0,0,0,0,0,0.375,0.115789473684211
"2893",25.7,36,0,0,0,1,0,1,0,0,0,0.145833333333333,0.115789473684211
"2900",3.09999999999999,67.2,0,0,0,1,0,0,0,0,0,0.354166666666667,0.0842105263157895
"2904",5.3,65.6,0,1,0,0,0,0,0,0,0,0.71875,0.85
"2907",11.7,72.8,0,0,1,0,0,0,0,0,0,0.1875,0.334210526315789
"2908",9.59999999999999,52.6,0,1,0,0,0,0,0,0,0,0.552083333333333,0.515789473684211
"2913",8,49.6,1,0,0,1,0,0,0,0,0,0.614583333333334,0.7
"2914",5.40000000000001,39.1,0,1,0,0,0,0,0,0,0,0.5,0.315789473684211
"2915",6.40000000000001,54.4,1,1,0,0,0,0,0,0,0,0.0208333333333329,0.63421052631579
"2923",6.90000000000001,42.1,0,1,0,0,0,0,0,0,0,0.4375,0.25
"2924",7,55.5,0,1,0,0,0,0,0,0,0,0.489583333333333,0.45
"2925",9.7,36.9,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.165789473684211
"2928",27,51.3,0,0,0,1,0,0,0,0,0,0.71875,0.0842105263157895
"2929",4.7,58.1,0,0,1,0,0,0,0,0,0,0.90625,0.415789473684211
"2933",12.1,52.6,0,1,0,0,0,0,0,0,0,0.166666666666666,0.86578947368421
"2948",2,58.1,1,0,1,0,0,0,0,0,0,0.15625,0.0342105263157895
"2949",5.3,56.5,0,0,1,0,0,0,0,0,0,0.864583333333334,0.115789473684211
"2951",19.9,57.3,0,0,1,0,0,0,0,0,0,0.15625,0.510526315789474
"2956",14.5,67.7,0,0,0,1,0,0,0,0,0,0.416666666666667,0.15
"2957",12.8,40.7,0,0,0,1,0,0,0,0,0,0.760416666666667,0.65
"2960",10.8,37.8,1,0,0,1,0,0,0,0,0,0.166666666666666,0.7
"2962",29.6,26,0,0,0,1,0,0,0,0,0,0.729166666666667,0.465789473684211
"2969",21.9,71.1,0,0,0,1,0,0,0,0,0,0.333333333333333,0.1
"2970",8.3,70.7,0,0,1,0,0,0,0,0,0,0.895833333333333,0.134210526315789
"2972",15.5,57.1,0,0,0,1,0,0,0,0,0,0.229166666666666,0.0842105263157895
"2979",7.2,60.7,1,0,1,0,0,0,0,0,0,0.739583333333333,0.0657894736842105
"2980",9.2,71.5,0,0,0,1,0,0,0,0,0,0.791666666666667,0.439473684210526
"2992",19.5,60.2,0,0,0,1,0,0,0,1,0,0.697916666666667,0.0342105263157895
"2995",23.5,47.7,0,0,0,1,0,0,0,0,0,0.333333333333333,0.0342105263157895
"2996",8,24.2,0,0,0,1,0,0,0,0,0,0.791666666666667,0.165789473684211
"2997",15.2,58.8,1,0,0,1,0,0,0,0,0,0.114583333333333,0.0842105263157895
"3006",9.7,46.1,0,0,0,1,0,0,0,1,0,0.489583333333333,0.265789473684211
"3011",7.09999999999999,44.4,0,0,0,1,0,0,0,0,0,0.59375,0.665789473684211
"3015",27.4,73.2,0,0,0,1,0,1,0,0,0,0.34375,0.1
"3016",10.8,69.1,0,0,1,0,0,0,0,1,0,0.989583333333334,0.0342105263157895
"3022",20.5,72.8,0,0,0,1,0,0,0,0,0,0.666666666666667,0.334210526315789
"3023",19.5,72.9,0,0,1,0,0,0,0,0,0,0.489583333333333,0.45
"3026",10.3,40.6,0,0,1,0,0,0,0,0,0,0.1875,0.0342105263157895
"3032",5.7,54,0,1,0,0,0,0,0,1,0,0.385416666666666,0.0842105263157895
"3033",5,51.8,1,1,0,0,0,0,0,1,0,0.385416666666666,0.05
"3037",27.4,70.9,0,0,0,1,0,0,0,0,0,0.885416666666667,0.15
"3042",11.5,50.1,0,0,0,1,1,0,0,0,0,0.770833333333334,0.05
"3047",27.4,35.4,0,0,1,0,0,1,0,0,0,0.0937499999999999,0.215789473684211
"3048",3.09999999999999,43.3,0,0,0,1,0,0,0,1,0,0.427083333333333,0.315789473684211
"3050",23,55.2,0,0,0,1,0,0,0,0,0,0.854166666666667,0.384210526315789
"3051",14.8,63.2,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.75
"3056",12.8,40.5,0,0,1,0,0,0,0,0,0,0.385416666666666,0.2
"3058",9.3,18.2,0,0,1,0,0,1,0,0,0,0.364583333333334,0.515789473684211
"3059",4.8,54.8,1,0,1,0,0,0,1,0,0,0.770833333333334,0.1
"3061",26.2,44,0,0,0,1,0,0,0,0,0,0.166666666666666,0.0842105263157895
"3062",6.59999999999999,45.1,0,0,0,1,0,0,0,0,0,0.21875,0.515789473684211
"3067",27.7,49.1,0,0,0,1,0,1,0,0,0,0.479166666666666,0.9
"3069",27.9,78.1,0,0,1,0,0,0,0,0,0,0.40625,0.165789473684211
"3071",8.8,31.6,1,0,1,0,0,0,0,0,0,0.958333333333333,0.5
"3075",2,47.4,1,0,1,0,0,0,0,0,0,0.145833333333333,0.0657894736842105
"3087",29.7,56.8,0,0,0,1,0,0,0,0,0,0.572916666666667,0.234210526315789
"3089",8.5,62.8,0,0,0,1,0,0,0,0,0,0.770833333333334,0.115789473684211
"3102",4.8,63.5,1,0,0,1,0,0,0,1,0,0.760416666666667,0.0342105263157895
"3104",23.1,38.5,1,0,1,0,0,0,0,0,0,0.927083333333334,0.815789473684211
"3105",2.09999999999999,64.8,0,0,0,1,0,0,0,0,0,0.885416666666667,0.165789473684211
"3108",4.59999999999999,47.7,1,1,0,0,0,0,0,0,0,0.4375,0.0342105263157895
"3111",7.7,42.6,1,0,0,1,0,0,0,0,1,0.333333333333333,0.0342105263157895
"3112",19.5,25.6,0,0,0,1,0,0,0,0,0,0.1875,0.0342105263157895
"3119",7.3,45.7,0,0,0,0,0,0,0,0,0,0.46875,0.63421052631579
"3120",6.90000000000001,56.3,0,1,0,0,0,0,0,1,0,0.729166666666667,0.134210526315789
"3121",10.4,25.9,1,0,1,0,0,0,0,1,0,0.0729166666666663,0.115789473684211
"3126",9.90000000000001,62.3,0,0,1,0,0,0,0,0,0,0.541666666666667,0.0657894736842105
"3127",12.6,46.1,0,0,1,0,0,0,0,0,0,0.53125,0.05
"3129",12.7,63.7,1,0,0,1,0,0,0,0,0,0.729166666666667,0.184210526315789
"3135",10.8,65.5,0,0,1,0,0,0,0,0,1,0.697916666666667,0.215789473684211
"3137",25.1,43.4,0,0,0,1,0,0,0,0,0,0.385416666666666,0.484210526315789
"3139",6.8,51.3,1,1,0,0,0,0,0,0,0,0.8125,0.3
"3140",13.9,33.5,1,0,0,1,0,0,0,0,1,0.885416666666667,0.15
"3141",29.6,74.8,0,0,0,1,0,0,0,0,0,0.614583333333334,0.134210526315789
"3144",9.8,66.4,0,0,0,1,0,0,0,0,0,0.697916666666667,0.115789473684211
"3146",22.1,51.7,1,0,0,1,0,1,0,0,0,0.937500000000001,0.831578947368421
"3150",6,65,0,0,0,1,0,0,0,1,0,0.8125,0.384210526315789
"3159",20.4,74.8,0,0,0,1,0,0,0,0,0,0.802083333333333,0.134210526315789
"3161",9,48.9,0,1,0,0,0,0,0,1,0,0.177083333333333,0.184210526315789
"3164",14.4,41.9,1,0,1,0,0,0,0,0,0,0.90625,0.7
"3165",20.8,70.1,0,0,0,1,0,0,0,0,0,0.489583333333333,0.134210526315789
"3167",10.4,31.5,0,0,0,1,0,0,0,0,0,0.510416666666667,0.55
"3168",13.4,30.9,0,0,1,0,0,0,0,0,0,0.5,0.6
"3174",5.2,31.5,0,0,0,1,0,0,0,0,0,0.333333333333333,0.0657894736842105
"3177",10.6,62.6,0,0,0,1,0,0,0,0,0,0.34375,0.4
"3178",8.7,49.7,1,0,0,1,0,0,0,0,0,0.635416666666666,0.184210526315789
"3183",15.1,66.8,0,0,0,1,0,0,0,0,0,0.479166666666666,0.15
"3191",11.5,50,1,0,0,1,1,0,0,0,0,0.0416666666666665,0.1
"3201",10.7,40.4,1,0,1,0,0,0,0,0,0,0.802083333333333,0.0157894736842105
"3202",27.4,62,0,0,0,1,0,1,0,0,0,0.916666666666667,0.384210526315789
"3207",9.5,26.4,0,0,0,1,0,0,0,0,0,0.25,0.0657894736842105
"3209",21.2,53.8,0,0,1,0,0,0,0,0,0,0.520833333333334,0.05
"3212",2.40000000000001,25.9,0,0,0,1,0,0,0,0,0,0.0833333333333331,0.510526315789474
"3215",14.1,63.3,0,0,0,1,0,0,0,0,0,0.208333333333333,0.147368421052632
"3219",5,50.3,1,1,0,0,0,0,0,1,0,0.552083333333333,0.365789473684211
"3221",4.5,53.3,0,1,0,0,0,0,0,1,0,0.375,0.839473684210526
"3224",14.3,43.6,0,1,0,0,0,0,0,0,0,0.854166666666667,0.265789473684211
"3225",11.5,50,1,0,0,1,1,0,0,0,0,0.729166666666667,0.0342105263157895
"3228",12.5,61.1,1,0,0,1,0,0,0,0,0,0.875,0.165789473684211
"3237",32.4,7,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.8
"3238",27.9,40.5,0,0,0,1,0,0,0,0,0,0.833333333333334,0.0842105263157895
"3239",5.7,55.2,0,0,1,0,0,0,1,0,0,0.8125,0.0657894736842105
"3241",12.6,59.5,0,0,1,0,0,0,0,0,0,0.927083333333334,0.86578947368421
"3247",10.5,53.1,1,1,0,0,0,0,0,0,0,0.947916666666667,0.434210526315789
"3248",11.4,66.8,0,0,1,0,0,0,0,0,0,0.0729166666666663,0.0657894736842105
"3249",15.4,33.7,0,0,1,0,0,0,0,0,0,0.0312499999999997,0.0342105263157895
"3254",5.3,47.8,1,1,0,0,0,0,0,1,0,0.697916666666667,0.715789473684211
"3259",19.8,52.8,0,0,0,1,0,0,0,0,0,0.708333333333333,0.0657894736842105
"3266",8.09999999999999,64.2,0,0,0,1,0,0,0,0,0,0.4375,0.1
"3269",29.2,58.7,0,0,0,1,0,1,0,0,0,0.697916666666667,0.565789473684211
"3275",9.5,45.4,1,1,0,0,0,0,0,0,0,0.84375,0.15
"3283",11.5,47.2,1,0,0,1,0,0,0,0,0,0.604166666666667,0.0342105263157895
"3284",9.09999999999999,55.2,1,1,0,0,0,0,0,0,0,0.729166666666667,0.85
"3288",20,66.1,0,0,0,1,0,0,0,0,0,0.489583333333333,0.1
"3297",6.40000000000001,68.1,0,0,0,1,0,0,0,0,0,0.552083333333333,0.35
"3301",5.5,56.3,0,0,0,1,0,0,0,0,0,0.302083333333333,0.25
"3306",12.4,53.6,1,0,0,1,0,0,0,0,0,0.458333333333333,0.1
"3309",5,51.2,0,1,0,0,0,0,1,0,0,0.427083333333333,0.4
"3322",11.8,32.2,0,0,0,1,0,0,0,0,0,0.5,0.315789473684211
"3324",20.1,51.8,0,0,1,0,0,0,0,0,0,0.65625,0.881578947368421
"3326",24.5,64.7,1,0,0,1,0,0,0,0,0,0.760416666666667,0.415789473684211
"3328",5.90000000000001,25.8,0,0,1,0,0,0,0,0,0,0.270833333333333,0.0342105263157895
"3336",4.59999999999999,44.2,1,1,0,0,0,0,0,1,0,0.59375,0.0842105263157895
"3341",18.2,55.9,0,0,0,1,0,0,0,0,0,0.364583333333334,0.15
"3342",11,54,0,1,0,0,0,0,0,0,0,0.229166666666666,0.63421052631579
"3343",26.6,35.8,0,0,1,0,0,0,0,0,0,0.28125,0.534210526315789
"3347",14.8,54.2,1,0,0,1,0,0,0,0,0,0.1875,0.115789473684211
"3348",24,70.7,0,0,0,1,0,0,0,0,0,0.864583333333334,0.0657894736842105
"3351",9.8,59.1,0,0,0,1,0,0,0,0,0,0.291666666666667,0.8
"3355",6.09999999999999,68.9,0,0,0,1,0,0,1,0,0,0.552083333333333,0.7
"3356",7.59999999999999,43.4,1,0,1,0,0,0,0,0,0,0.875,0.0342105263157895
"3362",17.3,29.3,0,0,0,1,0,0,0,0,0,0.375,0.15
"3371",9.7,61,0,0,0,1,0,0,0,0,0,0.53125,0.134210526315789
"3375",11.1,36.6,0,0,0,1,0,0,0,0,0,0.510416666666667,0.315789473684211
"3378",14.7,58.5,0,0,0,1,0,0,0,0,0,0.25,0.0157894736842105
"3380",17.8,54.4,0,0,0,1,0,0,0,0,0,0.302083333333333,0.1
"3382",16.6,55.4,1,0,1,0,0,0,0,0,0,0.510416666666667,0.5
"3385",21.7,64.8,0,0,1,0,0,1,0,0,0,0.34375,0.515789473684211
"3389",8.40000000000001,62,0,1,0,0,0,0,1,0,0,0.875,0.476315789473684
"3395",7.09999999999999,49.3,0,0,1,0,0,0,0,0,0,0.479166666666666,0.05
"3397",15.1,64.5,1,0,1,0,0,0,0,0,0,0.0833333333333331,0.515789473684211
"3403",18.6,27.5,0,0,0,1,0,0,0,0,0,0.625,0.45
"3407",4.3,46.4,0,1,0,0,0,0,0,1,0,0.364583333333334,0.415789473684211
"3409",12.4,72.5,0,0,1,0,0,0,0,0,0,0.65625,0.0842105263157895
"3414",12.7,61.7,0,1,0,0,0,0,1,0,0,0.46875,0.5
"3415",7.09999999999999,58.5,1,1,0,0,0,0,0,0,0,0.0312499999999997,0.265789473684211
"3419",14.2,46,1,0,1,0,0,0,0,0,0,0.8125,0.9
"3420",25.9,69.8,0,0,0,1,0,1,0,0,0,0.71875,0.165789473684211
"3421",12.7,55.8,0,0,1,0,0,0,0,0,0,0.614583333333334,0.0657894736842105
"3422",25,22,0,0,0,1,0,0,0,0,0,0.385416666666666,0.91578947368421
"3427",20,71.5,0,0,0,1,0,0,0,0,0,0.427083333333333,0.715789473684211
"3428",24.4,48.8,1,0,0,1,0,0,0,0,0,0.927083333333334,0.0342105263157895
"3438",28.1,65.6,0,0,0,1,0,0,0,0,0,0.291666666666667,0.134210526315789
"3441",24.8,48.1,0,0,0,1,0,0,0,0,0,0.625,0.45
"3447",13.5,51.8,1,0,0,1,0,0,0,0,0,0.177083333333333,0.0157894736842105
"3450",6.2,53.6,0,1,0,0,0,0,0,0,0,0.697916666666667,0.9
"3453",2,43.7,1,0,0,1,0,0,0,0,0,0.46875,0.1
"3463",7.5,35.8,0,0,0,1,0,0,0,0,0,0.46875,0.334210526315789
"3464",8.59999999999999,50.2,1,0,1,0,0,0,0,0,1,0.90625,0.7
"3465",5.09999999999999,41.7,1,0,0,1,0,0,0,0,0,0.729166666666667,0.284210526315789
"3471",11.6,75.3,0,0,0,1,0,0,0,0,0,0.395833333333333,0.05
"3472",9.90000000000001,69.1,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.265789473684211
"3474",11.5,67.6,1,0,0,1,0,0,0,0,0,0.177083333333333,0.384210526315789
"3479",19.2,49.6,1,0,0,1,0,0,0,0,0,0.78125,0.0157894736842105
"3481",12.5,66,1,0,0,1,0,0,0,0,0,0.354166666666667,0.0342105263157895
"3485",13,56.1,0,0,0,1,0,0,0,0,0,0.572916666666667,0.15
"3491",9.7,40.1,0,0,0,1,0,0,0,0,0,0.458333333333333,0.415789473684211
"3502",18.9,38,0,0,0,1,0,0,0,0,0,0.635416666666666,0.0157894736842105
"3505",11.8,49.7,1,0,0,1,0,0,0,0,0,0.8125,0.215789473684211
"3511",25.4,75.8,0,0,0,1,0,0,0,0,0,0.645833333333333,0.815789473684211
"3517",5.40000000000001,66.2,1,0,1,0,0,0,0,0,0,0.0624999999999994,0.0657894736842105
"3524",23.9,53.6,0,0,0,1,0,0,0,0,0,0.59375,0.115789473684211
"3525",10.4,27.7,1,0,0,1,0,0,0,0,0,0.302083333333333,0.0157894736842105
"3530",26.2,42.9,1,0,1,0,0,0,0,0,0,0.875,0.8
"3535",22.2,35.1,0,0,0,1,0,0,0,0,0,0.791666666666667,0.25
"3536",25.1,76.3,0,0,0,1,0,0,0,0,0,0.6875,0.681578947368421
"3540",30.8,68.6,0,0,0,1,0,0,0,0,0,0.572916666666667,0.584210526315789
"3541",4.09999999999999,55.8,1,0,0,1,0,0,0,0,0,0.947916666666667,0.0657894736842105
"3542",23.1,68.1,0,0,0,1,0,0,0,1,0,0.34375,0.4
"3547",8.09999999999999,31.8,0,0,0,1,0,0,1,0,0,0.25,0.25
"3550",8.5,51.5,0,1,0,0,0,0,0,0,0,0.635416666666666,0.63421052631579
"3553",9.7,55.3,0,1,0,0,0,0,0,1,0,0.5625,0.91578947368421
"3557",5.3,44.5,1,0,0,1,0,0,0,0,0,0.3125,0.931578947368421
"3558",21.4,36.4,0,0,1,0,0,0,0,0,0,0.28125,0.15
"3564",3.3,64.7,0,0,0,1,0,0,0,0,0,0.65625,0.05
"3565",10.2,40.2,0,0,0,1,0,0,0,0,0,0.354166666666667,0.731578947368421
"3568",18.2,68.3,0,0,0,1,0,0,0,0,0,0.354166666666667,0.134210526315789
"3572",5.3,67.4,0,0,0,1,0,0,0,0,0,0.552083333333333,0.0842105263157895
"3575",21.8,76,0,0,0,1,0,0,0,0,0,0.645833333333333,0.05
"3578",8.40000000000001,55,0,0,1,0,0,0,0,0,0,0.489583333333333,0.35
"3581",26.5,68.8,1,0,0,1,0,0,0,0,0,0.260416666666667,0.715789473684211
"3582",10.2,42.7,0,0,0,1,0,0,0,0,0,0.625,0.134210526315789
"3583",27.4,52.4,0,0,0,1,0,0,0,0,0,0.59375,0.5
"3588",18.6,46.8,1,0,1,0,0,0,0,0,0,0.84375,0.05
"3590",3,52.4,1,0,0,1,0,0,1,0,0,0.885416666666667,0.1
"3592",7.8,56.9,0,0,1,0,0,0,0,0,0,0.635416666666666,0.0657894736842105
"3593",7.3,54,1,0,1,0,0,0,0,0,0,0.708333333333333,0.215789473684211
"3595",10.7,60.1,0,0,1,0,0,0,0,0,0,0.75,0.215789473684211
"3596",8.09999999999999,57.3,0,0,0,1,0,0,0,0,0,0.864583333333334,0.134210526315789
"3597",11.8,34,0,0,1,0,0,0,0,1,0,0.489583333333333,0.45
"3608",9.7,33.6,0,0,0,1,0,0,0,0,0,0.28125,0.0342105263157895
"3611",2.90000000000001,53.9,1,1,0,0,0,0,0,1,0,0.0312499999999997,0.484210526315789
"3613",10.4,52.6,1,0,0,1,0,0,0,0,0,0.1875,0.0157894736842105
"3622",21.8,56.4,0,0,0,1,0,1,0,0,0,0.791666666666667,0.565789473684211
"3624",13,34.5,0,0,0,1,0,0,0,0,0,0.75,0.0342105263157895
"3625",30.8,53.6,0,0,0,1,0,0,0,0,0,0.260416666666667,0.5
"3630",7.40000000000001,46,1,0,0,1,0,0,1,0,0,0.833333333333334,0.831578947368421
"3634",24,71.2,0,0,1,0,0,0,0,1,0,0.302083333333333,0.0342105263157895
"3636",3.8,40.2,1,1,0,0,0,0,0,1,0,0.854166666666667,0.434210526315789
"3638",4.59999999999999,65.3,0,0,0,1,0,0,0,0,0,0.447916666666667,0.0736842105263158
"3642",2.90000000000001,51.8,1,0,0,1,0,0,0,0,0,0.65625,0.15
"3643",17.8,48,1,0,0,1,0,0,0,0,0,0.177083333333333,0.05
"3647",3.5,38.5,1,0,0,1,0,0,0,0,0,0.229166666666666,0.0342105263157895
"3649",30.5,44.8,0,0,0,1,0,0,0,0,0,0.447916666666667,0.05
"3654",7.59999999999999,52.8,0,0,1,0,0,0,0,1,0,0.729166666666667,0.184210526315789
"3655",14.1,66.1,1,0,1,0,0,0,0,0,0,0.666666666666667,0.234210526315789
"3661",23.3,76.7,0,0,0,1,0,0,0,0,0,0.583333333333333,0.715789473684211
"3665",3,52.6,1,0,0,1,0,0,0,0,0,0.614583333333334,0.465789473684211
"3667",11.7,43,1,0,0,1,0,0,0,0,1,0.135416666666666,0.0157894736842105
"3671",8.8,58.9,0,1,0,0,0,0,0,1,0,0.854166666666667,0.0657894736842105
"3672",5.09999999999999,47.7,1,1,0,0,0,0,0,1,0,0.239583333333333,0.731578947368421
"3673",30.4,62.6,0,0,0,1,0,0,0,0,0,0.645833333333333,0.6
"3680",11.7,25.8,0,0,0,1,0,0,0,0,0,0.229166666666666,0.115789473684211
"3683",3.40000000000001,50.9,1,0,0,1,0,0,0,0,0,0.25,0.0157894736842105
"3688",9.3,49,0,0,1,0,0,0,0,1,0,0.114583333333333,0.765789473684211
"3691",7.7,39.6,0,1,0,0,0,0,0,0,0,0.427083333333333,0.715789473684211
"3699",15.4,26.4,0,0,0,1,0,0,0,0,0,0.354166666666667,0.85
"3702",6.7,57.9,1,0,0,1,0,0,0,0,0,0.916666666666667,0.234210526315789
"3703",3.5,46.7,1,1,0,0,0,0,0,0,0,0.427083333333333,0.4
"3705",9.09999999999999,52.9,0,0,0,1,0,0,0,0,0,0.270833333333333,0.265789473684211
"3706",21.6,51.5,0,0,1,0,0,0,0,0,0,0.90625,0.565789473684211
"3709",22.9,46.2,1,0,0,1,0,0,0,0,0,0.885416666666667,0.0157894736842105
"3712",18.8,28.3,0,0,0,1,0,0,0,0,0,0.302083333333333,0.657894736842105
"3713",0.400000000000006,99.1,1,0,0,1,0,0,0,1,0,0.0416666666666665,0.384210526315789
"3719",11.3,41.8,0,0,1,0,0,0,0,0,0,0.916666666666667,0.0368421052631579
"3726",7.7,36.9,0,0,0,1,0,0,0,0,0,0.395833333333333,0.165789473684211
"3728",24,34.4,0,0,1,0,0,0,0,0,1,0.572916666666667,0.434210526315789
"3729",15.8,45,0,0,0,1,0,0,0,0,0,0.364583333333334,0.315789473684211
"3730",11.7,68,0,0,0,1,0,0,0,0,0,0.510416666666667,0.4
