"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"1905",21.3,32.1,0,0,0,1,0,0,0,0,0,0.333333333333333,0.147368421052632
"1906",19.9,63.1,0,0,0,1,0,0,0,0,0,0.697916666666667,0.515789473684211
"1907",2.8,42.9,1,1,0,0,0,0,0,1,0,0.15625,0.665789473684211
"1908",14.3,68.5,0,0,1,0,0,0,0,0,0,0.427083333333333,0.0157894736842105
"1909",4.40000000000001,60.5,0,0,1,0,0,0,0,0,0,0.770833333333334,0.165789473684211
"1910",9.59999999999999,45.8,0,1,0,0,0,0,0,1,0,0.177083333333333,0.781578947368421
"1911",4.09999999999999,58.1,1,0,0,1,0,0,0,0,0,0.291666666666667,0.05
"1912",29.6,46.2,0,0,1,0,0,1,0,0,0,0.333333333333333,0.415789473684211
"1913",14.4,69.3,0,0,0,1,0,0,0,0,0,0.979166666666667,0.2
"1914",8.8,49.3,0,1,0,0,0,0,1,0,0,0.458333333333333,0.3
"1915",13.3,27.8,0,0,1,0,0,0,0,1,0,0.520833333333334,0.1
"1916",3.2,45.6,0,0,0,1,0,0,0,1,0,0.4375,0.165789473684211
"1917",2.90000000000001,39.5,1,0,0,1,0,0,0,0,0,0.90625,0.0842105263157895
"1918",8.09999999999999,57.7,1,0,1,0,0,0,0,0,0,0.197916666666667,0.681578947368421
"1919",23.4,72.2,0,0,0,1,0,1,0,0,0,0.802083333333333,0.334210526315789
"1920",25.7,24.4,0,0,1,0,0,0,0,0,0,0.770833333333334,0.284210526315789
"1921",6.2,18.8,0,0,1,0,0,1,0,0,0,0.1875,0.45
"1922",10.4,48.7,0,1,0,0,0,0,1,0,0,0.5,0.85
"1923",26.1,26.6,0,0,0,1,0,0,0,0,0,0.385416666666666,0.515789473684211
"1924",25.3,48.5,0,0,1,0,0,0,1,0,0,0.416666666666667,0.8
"1925",7.2,45.8,0,1,0,0,0,0,0,1,0,0.635416666666666,0.265789473684211
"1926",12.4,50.1,1,0,1,0,0,0,0,0,0,0.864583333333334,0.9
"1927",15.8,49,0,0,0,1,0,0,0,0,0,0.75,0.515789473684211
"1928",17.7,45,0,0,0,1,0,0,0,0,0,0.604166666666667,0.3
"1929",11.4,58.5,0,0,1,0,0,0,0,0,0,0.854166666666667,0.415789473684211
"1930",18.6,29.8,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0842105263157895
"1931",7,37.3,0,0,0,1,0,0,0,0,0,0.145833333333333,0.0842105263157895
"1932",16.8,63.5,0,0,0,1,0,0,0,0,1,0.114583333333333,0.0342105263157895
"1933",11.1,45.2,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.4
"1934",18.6,68.7,0,0,0,1,0,1,0,0,0,0.729166666666667,0.881578947368421
"1935",9.40000000000001,64.3,1,0,1,0,0,0,0,0,0,0.760416666666667,0.781578947368421
"1936",18.8,49.4,0,0,1,0,0,0,0,0,0,0.59375,0.0157894736842105
"1937",23.8,45.8,0,0,1,0,0,0,0,0,0,0.270833333333333,0.1
"1938",23.5,34.7,0,0,1,0,0,0,1,0,0,0.260416666666667,0.621052631578947
"1939",23.4,43.5,0,0,0,1,0,0,0,0,0,0.697916666666667,0.05
"1940",8,64.7,0,0,1,0,0,0,0,0,0,0.864583333333334,0.439473684210526
"1941",13.4,46.2,1,0,1,0,0,0,0,0,0,0.510416666666667,0.134210526315789
"1942",9.90000000000001,38.3,1,0,0,1,0,0,0,0,0,0.427083333333333,0.25
"1943",11.2,38,0,0,0,1,0,0,0,0,0,0.875,0.0157894736842105
"1944",13.8,38.6,0,0,0,1,0,0,0,0,0,0.666666666666667,0.0368421052631579
"1945",6.7,50.6,1,1,0,0,0,0,1,0,0,0.53125,0.15
"1946",6,75,0,0,0,1,0,0,1,0,0,0.645833333333333,0.0368421052631579
"1947",26.8,40.4,0,0,1,0,0,0,0,0,0,0.53125,0.0368421052631579
"1948",20.6,65.2,0,0,1,0,0,0,1,0,0,0.416666666666667,0.115789473684211
"1949",23.4,54.2,0,0,0,1,0,0,0,0,0,0.645833333333333,0.05
"1950",8.7,61.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.8
"1951",25.4,54.4,0,0,0,1,0,0,0,0,0,0.541666666666667,0.4
"1952",8.40000000000001,47.9,0,1,0,0,0,0,0,1,0,0.0729166666666663,0.05
"1953",11.5,40.4,0,0,0,1,0,0,0,0,0,0.28125,0.0842105263157895
"1954",13.8,33.7,0,0,0,1,0,0,0,0,0,0.125,0.434210526315789
"1955",17.2,62.5,0,0,0,1,0,0,0,0,0,0.729166666666667,0.05
"1956",10.4,47,0,0,0,1,0,0,0,0,0,0.3125,0.05
"1957",24.8,48.9,1,0,1,0,0,0,0,0,0,0.875,0.815789473684211
"1958",20.8,58.3,1,0,0,1,0,0,0,0,0,0.0833333333333331,0.831578947368421
"1959",19,46.8,0,0,0,1,0,0,0,0,0,0.541666666666667,0.1
"1960",15.6,35,0,0,0,1,0,0,0,0,0,0.125,0.334210526315789
"1961",9.09999999999999,30.5,0,0,0,1,0,0,0,0,0,0.354166666666667,0.365789473684211
"1962",20.8,62.8,0,0,0,1,0,0,0,0,0,0.833333333333334,0.1
"1963",6.8,38.4,0,1,0,0,0,0,0,1,0,0.354166666666667,0.365789473684211
"1964",12.9,61.1,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.1
"1965",14.2,54,0,0,1,0,0,0,0,0,0,0.71875,0.61578947368421
"1966",5.40000000000001,50.5,1,0,0,0,0,0,0,1,0,0.270833333333333,0.384210526315789
"1967",6.7,35.7,0,0,0,1,0,0,0,0,0,0.53125,0.315789473684211
"1968",16.1,38.2,1,0,1,0,0,0,0,0,0,0.96875,0.3
"1969",22.2,53.4,0,0,1,0,0,0,0,0,0,0.104166666666667,0.0842105263157895
"1970",6.8,65.8,0,0,0,1,0,0,1,0,0,0.791666666666667,0.965789473684211
"1971",18.5,43.2,0,0,0,1,0,0,0,0,0,0.260416666666667,0.165789473684211
"1972",18.5,80.4,0,0,0,1,0,0,0,0,0,0.375,0.15
"1973",12.2,38.2,0,0,0,1,0,0,0,0,0,0.46875,0.415789473684211
"1974",21.6,56,0,0,0,1,0,0,0,0,0,0.802083333333333,0.165789473684211
"1975",17.5,58.3,0,0,1,0,0,0,0,0,0,0.28125,0.234210526315789
"1976",9.40000000000001,44.7,1,0,0,1,0,0,0,1,0,0.260416666666667,0.515789473684211
"1977",30.1,36.1,1,0,0,1,0,1,0,0,0,0.958333333333333,0.465789473684211
"1978",17.4,53.4,1,0,0,1,0,0,0,0,0,0.71875,0.831578947368421
"1979",9.7,62.3,1,0,1,0,0,0,0,0,0,0.34375,0.4
"1980",25.8,31.4,0,0,0,1,0,0,0,0,0,0.135416666666666,0.881578947368421
"1981",20.8,55.3,1,0,0,1,0,0,0,0,0,0.90625,0.565789473684211
"1982",11.8,29.8,0,0,0,1,0,0,0,0,0,0.739583333333333,0.165789473684211
"1983",23.9,71.5,0,0,0,1,0,1,0,0,0,0.729166666666667,0.384210526315789
"1984",14,51.8,1,0,0,1,0,0,0,1,0,0.458333333333333,0.91578947368421
"1985",26.1,56,1,0,0,1,0,0,0,0,0,0.885416666666667,0.234210526315789
"1986",8.3,67.8,0,0,1,0,0,0,0,0,0,0.770833333333334,0.0157894736842105
"1987",16.2,43.7,0,0,1,0,0,0,0,0,0,0.729166666666667,0.665789473684211
"1988",20.8,43.9,1,0,0,1,0,0,0,0,0,0.90625,0.05
"1989",10.3,67.2,0,1,0,0,0,0,0,1,0,0.510416666666667,0.965789473684211
"1990",24.5,70.6,0,0,1,0,0,0,0,0,0,0.822916666666667,0.484210526315789
"1991",25.9,56.5,0,0,0,1,0,0,0,0,0,0.65625,0.315789473684211
"1992",4.59999999999999,53.6,1,0,0,1,0,0,0,0,0,0.0416666666666665,0.0157894736842105
"1993",12.4,59.8,1,0,0,1,0,0,0,0,0,0.708333333333333,0.25
"1994",14.4,42.8,0,0,0,1,0,0,0,0,0,0.479166666666666,0.4
"1995",11.8,40.6,0,0,0,1,0,0,0,0,0,0.1875,0.534210526315789
"1996",7.3,46.1,1,0,0,1,0,0,0,0,0,0.6875,0.434210526315789
"1997",12.3,34.4,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.515789473684211
"1998",19.8,30.1,1,0,1,0,0,0,0,0,0,0.90625,0.0657894736842105
"1999",13,66.3,1,0,0,1,0,0,0,0,0,0.729166666666667,0.115789473684211
"2000",6.7,39.1,1,0,0,1,0,0,0,0,0,0.729166666666667,0.05
"2001",5,43.3,1,0,0,1,0,0,1,0,0,0.0416666666666665,0.0657894736842105
"2002",9.7,46,0,1,0,0,0,0,1,0,0,0.28125,0.15
"2003",9.2,57.5,0,0,1,0,0,0,0,0,0,0.885416666666667,0.0157894736842105
"2004",8.09999999999999,50.3,0,1,0,0,0,0,1,0,0,0.854166666666667,0.25
"2005",9,33.7,1,1,0,0,0,0,0,0,0,0.854166666666667,0.165789473684211
"2006",22.7,40.3,0,0,1,0,0,0,0,0,0,0.322916666666666,0.265789473684211
"2007",4.7,55.7,1,1,0,0,0,0,0,1,0,0.135416666666666,0.3
"2008",25.3,49.7,0,0,1,0,0,1,0,0,0,0.885416666666667,0.534210526315789
"2009",9.3,34,1,0,0,1,0,0,0,0,0,0.885416666666667,0.1
"2010",25.6,55.3,0,0,1,0,0,0,0,0,0,0.479166666666666,0.134210526315789
"2011",24.5,53.2,0,0,1,0,0,1,0,0,0,0.4375,0.0657894736842105
"2012",10,50.3,1,0,0,1,0,0,0,0,0,0.833333333333334,0.05
"2013",26.5,28.9,1,0,1,0,0,0,0,0,0,0.916666666666667,0.731578947368421
"2014",14.7,76,0,0,0,1,0,0,0,0,0,0.114583333333333,0.2
"2015",6.7,29.9,0,0,0,1,0,0,0,0,0,0.125,0.184210526315789
"2016",8.5,27.4,0,0,1,0,0,0,0,0,0,0.364583333333334,0.534210526315789
"2017",11.2,41.2,0,0,0,1,0,0,0,0,0,0.510416666666667,0.215789473684211
"2018",8.90000000000001,52.8,0,1,0,0,0,0,0,0,0,0.59375,0.765789473684211
"2019",19.2,77.2,0,0,0,1,0,1,0,0,0,0.5,0.2
"2020",12.6,40.4,0,0,1,0,0,0,1,0,0,0.322916666666666,0.86578947368421
"2021",4,48.9,1,0,0,0,0,0,1,0,0,0.427083333333333,0.0157894736842105
"2022",9.59999999999999,61.5,0,0,0,1,0,0,0,0,0,0.416666666666667,0.134210526315789
"2023",10.2,61.8,0,0,1,0,0,0,0,0,0,0.333333333333333,0.0342105263157895
"2024",3.40000000000001,50.7,1,0,1,0,0,0,0,0,0,0.458333333333333,0.0157894736842105
"2025",9.40000000000001,46.6,0,1,0,0,0,0,0,1,0,0.21875,0.25
"2026",16.9,47.7,0,0,0,1,0,0,0,0,0,0.65625,0.0157894736842105
"2027",15.2,35.6,1,0,0,1,0,0,0,0,0,0.135416666666666,0.85
"2028",6.3,59.3,1,0,0,1,0,0,0,0,0,0.270833333333333,0.0157894736842105
"2029",3.40000000000001,56,0,1,0,0,0,0,1,0,0,0.416666666666667,0.215789473684211
"2030",15.7,42.3,0,0,0,1,0,0,0,0,0,0.604166666666667,0.0657894736842105
"2031",4.90000000000001,57.1,1,1,0,0,0,0,0,1,0,0.364583333333334,0.25
"2032",9,39.3,0,0,0,1,0,0,0,0,0,0.260416666666667,0.165789473684211
"2033",4.2,45,0,0,0,1,0,0,0,0,0,0.645833333333333,0.0157894736842105
"2034",3.5,51.7,1,0,1,0,0,0,0,0,0,0.71875,0.0342105263157895
"2035",17.9,47.5,1,0,1,0,0,0,0,0,0,0.8125,0.115789473684211
"2036",4.8,52.6,0,0,0,0,0,0,0,1,0,0.59375,0.384210526315789
"2037",25.8,9.6,0,0,1,0,0,1,0,0,0,0.302083333333333,0.0157894736842105
"2038",13.4,60.1,0,1,0,0,0,0,0,0,0,0.458333333333333,0.265789473684211
"2039",24.8,41.1,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.0342105263157895
"2040",5.5,41.9,0,0,0,1,0,0,0,0,0,0.5625,0.25
"2041",9.3,64.6,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.0342105263157895
"2042",9.59999999999999,41.9,1,0,1,0,0,0,0,0,0,0.8125,0.215789473684211
"2043",11.1,47.2,0,1,0,0,0,0,0,1,0,0.46875,0.515789473684211
"2044",8.7,30.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.15
"2045",24.1,34.4,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.115789473684211
"2046",7.59999999999999,40.5,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.134210526315789
"2047",11.4,42.3,1,0,0,1,0,0,0,0,0,0.114583333333333,0.05
"2048",7.59999999999999,62.2,0,0,1,0,0,0,0,0,0,0.6875,0.15
"2049",5.09999999999999,57.1,1,0,1,0,0,0,0,0,0,0.708333333333333,0.4
"2050",10.8,45.4,0,1,0,0,0,0,0,0,0,0.65625,0.61578947368421
"2051",13.7,54.2,0,0,0,1,0,0,0,0,0,0.59375,0.465789473684211
"2052",11.5,35,0,0,0,1,0,0,0,0,0,0.375,0.3
"2053",11,44.4,1,0,0,1,0,0,0,0,0,0.59375,0.184210526315789
"2054",13,45,1,0,0,1,0,0,0,0,0,0.937500000000001,0.2
"2055",13.2,38.2,0,0,0,1,0,0,0,0,0,0.6875,0.0842105263157895
"2056",25.3,32.3,0,0,1,0,0,1,0,0,0,0.0729166666666663,0.234210526315789
"2057",21.6,43.4,0,0,0,1,0,0,0,0,0,0.3125,0.215789473684211
"2058",7.5,48,1,0,1,0,0,0,0,1,0,0.0833333333333331,0.15
"2059",22.9,31.7,0,0,0,1,0,0,0,0,0,0.166666666666666,0.2
"2060",14.4,56,1,0,0,1,0,0,0,0,0,0.1875,0.681578947368421
"2061",11.5,50,0,0,0,1,1,0,0,0,0,0.895833333333333,0.184210526315789
"2062",2.8,59.8,0,0,1,0,0,0,0,0,0,0.71875,0.265789473684211
"2063",11.3,52.8,0,0,0,1,0,0,0,0,0,0.395833333333333,0.184210526315789
"2064",14,51.8,0,0,0,1,0,0,0,0,0,0.458333333333333,0.234210526315789
"2065",13.1,56.9,0,0,0,1,0,0,0,0,0,0.270833333333333,0.115789473684211
"2066",15,60.4,0,0,1,0,0,0,0,0,0,0.875,0.215789473684211
"2067",8.2,38.2,0,1,0,0,0,0,0,1,0,0.229166666666666,0.681578947368421
"2068",17.8,69.5,0,0,0,1,0,0,0,0,0,0.28125,0.25
"2069",10.8,45.2,1,0,1,0,0,0,0,1,0,0.697916666666667,0.0157894736842105
"2070",12.1,30.5,0,0,0,1,0,0,0,0,0,0.229166666666666,0.85
"2071",10.1,42.7,1,0,0,1,0,0,1,0,0,0.104166666666667,0.184210526315789
"2072",4.7,59.8,0,0,1,0,0,0,0,0,0,0.34375,0.0842105263157895
"2073",8.5,52,1,1,0,0,0,0,0,0,0,0.947916666666667,0.5
"2074",22.6,29.4,0,0,0,1,0,0,0,0,0,0.937500000000001,0.0657894736842105
"2075",19.9,27.5,1,0,0,1,0,0,0,0,0,0.4375,0.881578947368421
"2076",8.90000000000001,50.1,1,0,1,0,0,0,0,1,0,0.96875,0.484210526315789
"2077",29.6,36.6,0,0,0,1,0,0,0,0,0,0.5,0.115789473684211
"2078",24.8,59.9,0,0,1,0,0,0,0,0,0,0.104166666666667,0.0157894736842105
"2079",5.2,70.9,0,0,1,0,0,0,0,0,1,0.270833333333333,0.115789473684211
"2080",9.59999999999999,65.3,0,0,0,1,0,0,0,0,0,0.635416666666666,0.45
"2081",9.3,52.2,0,1,0,0,0,0,0,1,0,0.5,0.665789473684211
"2082",4,60.7,0,1,0,0,0,0,0,1,0,0.53125,0.484210526315789
"2083",29,38.7,0,0,0,1,0,0,0,1,0,0.46875,0.63421052631579
"2084",16.2,45.8,0,0,1,0,0,0,0,0,0,0.572916666666667,0.1
"2085",5,53.4,0,0,0,1,0,0,0,0,0,0.489583333333333,0.0657894736842105
"2086",22.9,61.3,0,0,0,1,0,0,0,0,0,0.604166666666667,0.565789473684211
"2087",15.4,35.6,0,0,1,0,0,0,0,0,0,0.90625,0.681578947368421
"2088",28.9,39.6,0,0,0,1,0,0,0,0,0,0.697916666666667,0.284210526315789
"2089",11,40.1,0,0,0,1,0,0,0,0,0,0.46875,0.815789473684211
"2090",21.5,57.3,0,0,1,0,0,0,0,0,0,0.65625,0.534210526315789
"2091",12.9,56,0,0,0,1,0,0,0,0,0,0.53125,0.931578947368421
"2092",18.9,63.2,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.465789473684211
"2093",10.6,68.1,0,0,0,1,0,0,0,0,0,0.0937499999999999,0.334210526315789
"2094",25.6,64.9,0,0,0,1,0,0,0,0,0,0.322916666666666,0.86578947368421
"2095",7.8,53.4,1,0,1,0,0,0,0,0,1,0.541666666666667,0.25
"2096",21.9,67,1,0,1,0,0,0,0,0,0,0.208333333333333,0.0657894736842105
"2097",12.6,74.2,0,0,1,0,0,0,0,0,0,0.6875,0.5
"2098",28.5,66.7,0,0,0,1,0,0,1,0,0,0.5,0.515789473684211
"2099",11.6,53.3,0,0,0,1,0,0,0,0,0,0.135416666666666,0.534210526315789
"2100",12.4,38.8,0,0,0,1,0,0,0,0,0,0.71875,0.0842105263157895
"2101",21.6,57.7,0,0,0,1,0,0,0,0,0,0.458333333333333,0.25
"2102",22.5,44.7,0,0,0,1,0,0,0,0,0,0.802083333333333,0.8
"2103",13.7,44.3,1,0,0,1,0,0,0,0,0,0.78125,0.3
"2104",12,27.7,0,0,1,0,0,0,0,0,0,0.28125,0.1
"2105",3.40000000000001,40.6,1,0,0,1,0,0,0,0,0,0.770833333333334,0.05
"2106",12,38.2,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.465789473684211
"2107",11.2,68.3,0,0,0,1,0,0,0,0,0,0.958333333333333,0.0342105263157895
"2108",17.1,65.5,0,0,1,0,0,0,0,0,0,0.0416666666666665,0.05
"2109",19.6,56,0,0,0,1,0,0,0,0,0,0.520833333333334,0.35
"2110",13.5,47,0,0,1,0,0,0,0,0,1,0.625,0.0842105263157895
"2111",11.1,44.7,0,1,0,0,0,0,1,0,0,0.6875,0.334210526315789
"2112",6.7,69.3,0,0,1,0,0,0,0,0,0,0.395833333333333,0.0157894736842105
"2113",13.1,75.4,1,0,1,0,0,0,0,0,0,0.927083333333334,0.965789473684211
"2114",8.3,66.9,0,0,1,0,0,0,0,0,0,0.5,0.284210526315789
"2115",4.59999999999999,40.1,0,1,0,0,0,0,0,0,0,0.364583333333334,0.5
"2116",7.8,65.2,1,0,0,1,0,0,0,0,0,0.53125,0.334210526315789
"2117",31.7,63.6,0,0,1,0,0,0,0,0,0,0.90625,0.234210526315789
"2118",9.5,39.5,0,0,0,1,0,0,0,0,0,0.604166666666667,0.334210526315789
"2119",8.09999999999999,49.3,1,0,0,1,0,0,0,0,0,0.0937499999999999,0.565789473684211
"2120",23.9,64.8,0,0,1,0,0,0,0,0,0,0.197916666666667,0.234210526315789
"2121",8.5,45.2,1,0,0,1,0,0,0,0,0,0.854166666666667,0.234210526315789
"2122",4.3,44.2,1,1,0,0,0,0,0,0,0,0.916666666666667,0.65
"2123",22.5,28.6,0,0,1,0,0,0,0,0,0,0.15625,0.115789473684211
"2124",12.6,37.4,0,0,0,1,0,0,0,0,0,0.427083333333333,0.415789473684211
"2125",9.09999999999999,43.4,1,0,0,1,0,0,0,0,0,0.885416666666667,0.6
"2126",5.5,53.6,1,1,0,0,0,0,0,0,0,0.125,0.584210526315789
"2127",19.5,37.2,0,0,0,1,0,0,0,0,0,0.145833333333333,0.0342105263157895
"2128",3.3,47.4,1,0,0,1,0,0,0,1,0,0.333333333333333,0.05
"2129",6.3,28.9,0,0,0,1,0,0,0,0,0,0.666666666666667,0.184210526315789
"2130",24.8,57.1,0,0,0,1,0,0,0,0,0,0.510416666666667,0.234210526315789
"2131",8.8,62,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"2132",12.8,66.7,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"2133",30,49.9,0,0,0,1,0,0,0,0,0,0.677083333333334,0.434210526315789
"2134",18.4,57.3,0,0,0,1,0,0,0,0,0,0.416666666666667,0.134210526315789
"2135",9.59999999999999,45.2,0,1,0,0,0,0,1,0,0,0.666666666666667,0.415789473684211
"2136",10.7,63.2,1,0,0,1,0,0,0,1,0,0.125,0.05
"2137",16.9,31.2,0,0,0,1,0,0,0,0,0,0.864583333333334,0.1
"2138",9.40000000000001,48,0,1,0,0,0,0,0,0,0,0.25,0.534210526315789
"2139",7.8,68.4,0,0,0,1,0,0,0,1,0,0.822916666666667,0.2
"2140",15.5,74,0,0,0,1,0,0,0,0,0,0.5,0.831578947368421
"2141",19.6,73,0,0,0,1,0,0,0,0,0,0.135416666666666,0.05
"2142",13.2,39.9,1,0,0,1,0,0,0,0,0,0.729166666666667,0.4
"2143",9.3,45.4,1,1,0,0,0,0,0,0,0,0.114583333333333,0.7
"2144",14.3,66.4,0,0,0,1,0,0,0,0,0,0.177083333333333,0.0657894736842105
"2145",21,20.9,0,0,0,1,0,0,0,0,0,0.385416666666666,0.7
"2146",28.7,41.7,0,0,0,1,0,1,0,0,0,0.885416666666667,0.534210526315789
"2147",19.2,68.4,0,0,0,1,0,0,0,0,0,0.270833333333333,0.284210526315789
"2148",22.1,37.8,0,0,1,0,0,0,0,0,0,0.385416666666666,0.184210526315789
"2149",4.40000000000001,43.1,1,1,0,0,0,0,0,0,0,0.875,0.115789473684211
"2150",11.5,50,1,0,0,1,1,0,0,0,0,0.395833333333333,0.3
"2151",24.5,58.9,0,0,0,1,0,1,0,0,0,0.125,0.3
"2152",20.4,27.6,0,0,1,0,0,0,0,1,0,0.53125,0.465789473684211
"2153",15.7,49.4,0,0,0,1,0,0,0,0,0,0.5,0.45
"2154",9,56,1,0,0,1,0,0,0,0,0,0.302083333333333,0.15
"2155",7,49.5,0,0,0,1,0,0,0,0,0,0.510416666666667,0.0842105263157895
"2156",11,63.7,0,1,0,0,0,0,0,0,0,0.46875,0.831578947368421
"2157",4.40000000000001,54.4,0,0,0,0,0,0,0,0,0,0.489583333333333,0.434210526315789
"2158",11.8,70.5,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.384210526315789
"2159",24.2,57.4,0,0,1,0,0,0,0,0,0,0.885416666666667,0.45
"2160",13.8,71.9,0,0,0,1,0,0,0,0,0,0.572916666666667,0.931578947368421
"2161",26.6,75.4,0,0,0,1,0,0,0,0,0,0.166666666666666,0.75
"2162",7.3,50.5,0,1,0,0,0,0,0,0,0,0.53125,0.765789473684211
"2163",8.40000000000001,56.4,0,1,0,0,0,0,0,0,0,0.322916666666666,0.2
"2164",13.6,65.4,0,0,1,0,0,0,0,0,0,0.708333333333333,0.0657894736842105
"2165",20.5,57.1,0,0,1,0,0,0,0,0,0,0.28125,0.0657894736842105
"2166",10.4,39.7,0,0,0,1,0,0,0,0,0,0.322916666666666,0.15
"2167",21.2,37.2,1,0,0,1,0,0,0,0,0,0.0937499999999999,0.5
"2168",26.7,72.2,0,0,0,1,0,0,0,0,0,0.833333333333334,0.334210526315789
"2169",6.7,51.3,0,1,0,0,0,0,0,1,0,0.458333333333333,0.365789473684211
"2170",8.90000000000001,56,0,0,0,1,0,0,0,0,0,0.65625,0.165789473684211
"2171",11.1,47,0,0,1,0,0,0,0,0,0,0.541666666666667,0.165789473684211
"2172",14.5,55,1,0,0,1,0,0,0,0,0,0.0104166666666661,0.881578947368421
"2173",22.6,53.6,0,0,0,1,0,0,0,0,0,0.75,0.731578947368421
"2174",11.5,50,1,0,0,1,1,0,0,0,0,0.291666666666667,0.0842105263157895
"2175",8.40000000000001,53.4,1,0,0,1,0,0,0,0,0,0.708333333333333,0.0157894736842105
"2176",7.59999999999999,44,0,0,0,1,0,0,0,0,0,0.114583333333333,0.05
"2177",9.8,58.1,0,0,0,1,0,0,0,0,1,0.395833333333333,0.0157894736842105
"2178",5.2,66.4,0,0,1,0,0,0,0,0,0,0.71875,0.0657894736842105
"2179",16.7,59.2,0,0,0,1,0,0,0,0,0,0.0937499999999999,0.0842105263157895
"2180",22.6,58.8,0,0,1,0,0,0,0,0,0,0.427083333333333,0.0657894736842105
"2181",19.6,69,0,0,0,1,0,0,0,0,0,0.0520833333333334,0.234210526315789
"2182",17.6,67.5,0,0,0,1,0,0,0,0,0,0.666666666666667,0.0342105263157895
"2183",11.5,50,1,0,0,1,1,0,0,0,0,0.927083333333334,0.565789473684211
"2184",12,50.7,0,1,0,0,0,0,1,0,0,0.458333333333333,0.65
"2185",14.8,52.3,0,1,0,0,0,0,1,0,0,0.520833333333334,0.9
"2186",10.4,57.7,0,0,1,0,0,0,0,0,0,0.0729166666666663,0.0657894736842105
"2187",3,71.5,0,0,1,0,0,0,0,0,0,0.916666666666667,0.765789473684211
"2188",30.6,50.5,0,0,0,1,0,0,0,1,0,0.947916666666667,0.831578947368421
"2189",3,49.3,1,0,0,1,0,0,0,0,0,0.260416666666667,0.05
"2190",25.1,63.6,0,0,1,0,0,0,0,0,0,0.1875,0.0657894736842105
"2191",18.8,51.3,0,0,1,0,0,0,0,0,0,0.927083333333334,0.184210526315789
"2192",19.8,38.8,1,0,0,1,0,0,0,0,0,0.125,0.215789473684211
"2193",23.7,45.8,0,0,0,1,0,0,0,0,0,0.427083333333333,0.731578947368421
"2194",28.1,72.6,0,0,0,1,0,1,0,0,0,0.864583333333334,0.63421052631579
"2195",20.7,63.3,1,0,0,1,0,0,0,0,0,0.916666666666667,0.85
"2196",21.1,71.4,0,0,0,1,0,0,0,0,0,0.46875,0.5
"2197",9.59999999999999,53.2,0,1,0,0,0,0,0,1,0,0.364583333333334,0.215789473684211
"2198",20.5,61.5,0,0,1,0,0,0,0,0,0,0.875,0.0657894736842105
"2199",5.09999999999999,43.5,1,0,0,1,0,0,0,1,0,0.666666666666667,0.9
"2200",23.4,43,0,0,1,0,0,0,0,0,0,0.854166666666667,0.7
"2201",14.8,32.1,0,0,0,1,0,0,0,0,0,0.447916666666667,0.2
"2202",15.9,65.6,0,0,0,1,0,0,0,0,0,0.708333333333333,0.1
"2203",15.5,37.5,0,0,0,1,0,0,0,0,0,0.104166666666667,0.0842105263157895
"2204",10.6,54.5,0,0,1,0,0,0,0,0,0,0.5,0.184210526315789
"2205",8.40000000000001,36.9,1,0,0,1,0,0,0,0,0,0.96875,0.25
"2206",7.40000000000001,56.3,0,0,0,0,0,0,0,0,0,0.947916666666667,0.0736842105263158
"2207",17.1,63.5,1,0,0,1,0,0,0,0,0,0.96875,0.95
"2208",23.4,33.9,0,0,1,0,0,0,0,0,0,0.6875,0.55
"2209",12.5,38.5,0,1,0,0,0,0,0,0,0,0.177083333333333,0.234210526315789
"2210",23.7,47.6,0,0,0,1,0,0,0,0,0,0.479166666666666,0.365789473684211
"2211",3.2,58.1,0,0,0,1,0,0,0,0,0,0.854166666666667,0.4
"2212",10.4,43.7,0,0,0,1,0,0,0,0,0,0.604166666666667,0.284210526315789
"2213",4.40000000000001,34,0,0,0,1,0,0,0,0,0,0.197916666666667,0.35
"2214",25.1,48.3,0,0,1,0,0,0,0,0,0,0.5,0.65
"2215",14.1,75.2,0,0,0,1,0,0,0,0,0,0.833333333333334,0.665789473684211
"2216",23.7,36.4,0,0,0,1,0,0,0,0,0,0.40625,0.115789473684211
"2217",23.6,56.8,0,0,0,1,0,1,0,0,0,0.489583333333333,0.365789473684211
"2218",18.9,29.5,0,0,0,1,0,0,0,0,0,0.3125,0.215789473684211
"2219",12.2,34.8,0,0,0,1,0,0,0,0,0,0.166666666666666,0.465789473684211
"2220",10.8,48.7,0,0,0,1,0,0,1,0,0,0.666666666666667,0.315789473684211
